Gene	Freq_group	Log2FC
Serpinb1a	1	-0.5348489385
Orc1	1	-0.5631655255
Slc29a1	1	-0.5133748315
Mcm2	1	-0.4861169752
Fam181b	1	-0.7081866835
6230409E13Rik	1	0.5659398193
Cep290	1	-0.4606430047
Mmp15	1	-0.749525646
Gm5530	1	1.1882911745
Obscn	1	0.5389900763
Ccnj	2	0.85185121325
Txlnb	1	0.7206208478
Htra3	1	0.7502103354
4831440E17Rik	1	0.6349951628
Dusp4	2	0.7741542646
Gm527	1	0.7166839479
Gnat2	1	0.616530585
Ltb4r1	1	-0.8910612227
Pank1	2	-0.689829185
Mll1	1	-0.4279113738
Hmga2-ps1	1	-0.9518990824
Fam110c	1	0.4995538128
Rfc1	1	-0.4484341663
Ppil6	1	1.1374991765
Dcbld2	1	0.5408392008
Fat1	2	0.87043629755
Vasn	1	-0.4590519241
Spon2	1	-1.0021243138
Luzp1	2	0.65645353465
Glipr1l1	1	1.1750588944
Slc17a8	1	0.5925797478
Crip2	1	-0.8399981417
Cdcp1	2	0.63053552565
Ttyh2	1	-0.9197997914
Tlr13	1	-0.9532891463
Bod1l	1	-0.4351768327
Prr12	1	-0.453905883
Sqrdl	1	0.49215802
Frmd6	1	0.4900896237
Snx24	2	0.7355080272500001
Tada2b	1	-0.6128406844
5830416P10Rik	1	-0.5991810477
Cep250	1	-0.4203067859
9230112J17Rik	1	0.655316451
Cd300lb	1	-0.9365365857
Cdc20	1	-0.4809102845
Bphl	1	0.4985863815
Cntrob	1	-0.4429617634
D2Ertd750e	1	-0.4674903941
Hjurp	1	-0.4434549643
Pilra	1	-0.843735362
Spc24	1	-0.5160168439
Plk3	1	-0.6294403716
Lzts1	1	0.7010601621
Ankrd11	1	-0.4142781693
Ifitm1	1	0.4568627451
Zfyve9	1	0.6240161353
Wdr67	1	-0.4603862677
2610002D18Rik	1	-0.5550260903
Gm10430	1	0.5573025541
Tspan17	1	0.6430870939
Brpf3	1	-0.4383816658
Lmbrd1	1	0.4557062386
Phf12	1	-0.4403730008
Ncapd3	1	-0.4533128985
Ubac2	1	0.4452596858
Mphosph9	1	-0.4523966143
Gm16576	1	-0.4778979064
Fgd2	1	-0.4697427052
Hoxb3	2	0.81844251745
Gulo	1	0.8016732228
Heatr8	1	0.7309180505
Raver2	1	0.5047413332
Arid4a	1	-0.4294070264
1190002F15Rik	1	-0.5645965754
Ly6e	1	0.4440843003
Syt11	1	0.4964964634
Cdk5rap2	1	-0.449931461
Zfp92	1	0.6378198929
AI429214	1	0.6736912208
Mttp	1	0.6127094434
Hrh2	1	0.584242143
Scube3	1	-0.681816353
Tspan2	1	-0.580022122
Slc26a11	1	-0.5444386962
Cd55	2	0.8037574913000001
Gm7932	1	0.9801936638
Serpinh1	1	0.5538587486
Sh3pxd2b	1	-0.4807304006
Cenpi	1	-0.4789470247
Aph1c	1	0.5032705952
Mgll	1	-0.6138962884
Spen	1	-0.4126660832
Zfp964	1	0.7561115599
Unc13b	1	0.5683692767
C2cd3	1	-0.4344966271
Pmf1	1	-0.4850727424
Rasgef1b	1	0.4750473552
Efcab4b	1	-0.6738291295
Spint2	1	0.4620596509
Topbp1	1	-0.447539329
Apobr	1	-0.4734364666
Slc15a2	1	-0.54069306
Nlrp1a	1	-0.6611172681
Tpr	1	-0.4097269159
Ptk2	1	0.5189262739
Crisp2	1	0.8731109346
Spire2	1	0.7743417611
Ccdc18	1	-0.4650084963
Lamb2	1	-0.5260371603
Cyp4f18	1	-0.9030991993
D7Ertd715e	1	1.0184224064
Arrdc4	1	0.4418888097
Gm15800	1	-0.4188467483
Ldha	1	0.443648299
Arid1a	1	-0.4190693649
Axl	1	-0.5201943753
Gpc3	1	0.6987838633
Adc	1	0.6108811053
AK140192	1	1.0660750112
Fam164a	1	0.4976853761
Ahr	1	0.4730898988
Gm9294	1	0.484536321
Mcts2	1	-0.8227172715
Tcp11l2	1	0.4525075325
Abca5	2	0.7008067832
Cldn25	1	0.4415304732
Rbbp8	1	-0.4648225494
4930427A07Rik	1	-0.4595189444
Art3	1	0.9425143894
Rbm11	1	0.5510544325
Thsd4	1	0.5767874893
Herc1	1	-0.4224381985
Hsd11b1	1	-1.1582533424
G0s2	1	-1.5918925642
Tff2	1	1.149913936
Mtap7d1	1	-0.449612356
Zc3h18	1	-0.417757264
Tmem37	1	0.6450919356
Fam174b	1	0.4527156181
1110046J04Rik	1	1.5222118916
Fgd5	1	0.4961508375
Csf2rb2	1	-0.5161754138
Ttc26	1	0.5342330089
2510003D18Rik	1	-1.7394124244
AK080292	1	-0.4634965858
Fam83h	1	0.6698196635
5830418K08Rik	1	-0.4094218979
Cdc7	1	-0.4359040087
Cenph	1	-0.4973937018
Ppargc1b	1	-0.5116484894
BC016579	1	-0.715501177
Zfp946	1	0.5354456665
Cep55	1	-0.4802352072
1810033B17Rik	1	-1.0461667181
Zfp719	1	0.4979106624
Tnrc18	1	-0.4141361805
Clvs1	1	0.4957987958
Angel1	1	0.4872476859
Slamf8	1	0.6475824498
Txnip	1	0.4270311844
Sema4a	1	-0.6262566099
Ggt5	1	-0.5031631329
Smg5	1	-0.4274600376
Nrbp2	1	0.616123307
Mar09	1	0.5939196165
Mprip	1	-0.4109852592
Pan3	1	-0.4215546391
A630055G03Rik	1	-0.519735255
Fbxo48	1	-0.6414544815
Ffar2	2	0.89803365325
AW112010	1	0.4302757308
Rapsn	1	-0.8558079308
C1qtnf4	1	1.0297918346
Sh2d3c	1	-0.446944139
Insig1	1	0.4514818109
Gatsl3	1	0.5218170692
Rpsa-ps4	1	0.6696357819
Unc13a	1	0.6578655755
Mapk13	1	0.8061073411
Best1	1	0.929286857
Brip1	1	-0.4459940762
Tgtp2	1	0.4397651217
Xlr3b	1	0.6607716463
Irak2	1	-0.4978142486
Arhgef4	1	-0.5627034273
BC062895	1	0.7264286193
Ebpl	1	0.4914133561
Carhsp1	1	-0.4887108731
Fcer1g	1	-0.5519293543
Rps24-ps3	1	0.5006248278
4930523C07Rik	1	-0.5205468438
Gm4841	1	0.5037989175
Gm6790	1	0.6594369176
6030445D17Rik	1	0.8082923909
Slc25a38	1	-0.4895323434
Klf10	1	0.4314633981
Palb2	1	-0.4764578909
Hmgn5	1	-0.4312385071
G630025P09Rik	1	0.522515047
St8sia2	1	-0.6719517974
H2afx	1	-0.450703659
Naprt1	1	0.5023975022
Ppp1r3b	1	0.4875407466
Ctnnal1	1	0.4463494699
Ccdc41	1	-0.410027678
E130012A19Rik	1	0.5272669914
Cenpm	1	-0.5075300849
Fam65a	1	-0.4316506587
1810014F10Rik	1	0.6557002471
Bcorl1	1	-0.4497004873
2700099C18Rik	1	-0.4758830768
Grina	1	0.4495688157
Slc26a1	1	-0.6976428679
Fmnl1	1	-0.4206728602
C77080	1	-0.4694786794
Vill	1	0.4816245953
Aldh1l1	1	0.4291717363
Ccnb2	1	-0.4556133641
Fam43a	1	0.4522708444
9130023H24Rik	1	0.4873497795
Fanci	1	-0.4524230552
Pi16	1	-0.9883305136
Mybl1	1	-0.5752443102
Tmem102	1	0.5598166601
Smad6	1	-0.5684090818
Cnot3	1	-0.4143771774
Slc16a11	1	-0.9588396888
Slfn9	1	-0.4063773808
Marveld2	2	0.61500778215
Mtap2	1	0.6909462369
BC042727	1	1.0036433999
Fjx1	1	0.7828197254
Flnb	1	-0.4166170525
Vpreb3	1	-1.6795531435
Usp49	1	-0.4381035011
Mcf2	1	-0.6230658771
Podnl1	1	0.6202347611
Smarcd3	1	0.6332863013
Golga3	1	-0.4166903185
Pign	1	0.4279032674
AK050164	1	-0.9890469364
Esam	1	0.4357850024
Sh3bp4	1	-0.7915708968
1520402A15Rik	1	0.5707023392
Cyth1	1	-0.4420727773
1700001L05Rik	1	-0.5038261045
Ube2w	1	0.4052623574
Cdc14b	1	0.4908346928
5033406O09Rik	1	0.486504113
Tk1	1	-0.4339520942
Glrp1	1	-0.6647549661
Chd3	1	-0.3863451685
Tlr6	1	0.5377024459
Cmtm4	1	0.4259220158
Dna2	1	-0.4296332385
Odf2	1	-0.3994395395
Slfn10-ps	1	-0.4483288441
Abcb1b	2	0.8264326045999999
Srgn	1	0.3866392463
Zfp13	1	0.8688314565
Hirip3	1	-0.3994130302
Myo19	1	-0.4687179594
Gca	2	0.69267687055
A430035B10Rik	1	0.7547210511
Cmklr1	1	0.8989549384
Kif18a	1	-0.4613421337
Ccdc112	1	0.4716048968
Zfp300	1	0.6745725699
2310046K01Rik	1	0.5310438234
Tmed7	1	0.3942952841
Xrcc3	1	-0.4358309914
Mdn1	1	-0.3848102967
Acss1	1	-0.4225113236
Aebp1	1	0.5545444418
Cenpo	1	-0.4648489198
Pdxp	1	-0.4662287916
Acp5	1	-0.7167374111
Rcbtb2	1	0.4238766213
Tmem51	1	0.8221619971
Chdh	1	-0.6260918766
B3gnt7	1	-0.6265832271
Lgmn	1	0.5925289394
Dok1	1	0.4509243626
Lbp	1	0.4381851451
Gnptg	1	0.4805289199
Svil	1	-0.3936426152
Tube1	1	-0.4963072504
Usp48	1	-0.4032051286
Gramd3	1	-0.4998775167
2610318N02Rik	1	-0.5378302676
Adam15	1	-0.4456953341
9530082P21Rik	1	0.4612049789
Lrrc25	1	-1.034139286
Serping1	1	-0.613878572
Ckap2	1	-0.4190292118
Itpr3	1	-0.3920557928
Tmem176b	1	0.4076366109
S100a13	1	0.4284903291
Layn	1	-0.4791851296
Adamts10	1	-0.372416727
Tlcd2	1	0.4433294016
Usp44	1	0.5587846432
Gm10560	1	0.7727186968
Snca	1	-0.7845197959
Plxnd1	1	-0.424251279
Narf	1	-0.4357738742
Smc3	1	-0.4028836152
Gm684	1	-0.7585148735
Trpm4	1	0.4828853332
Clasrp	1	-0.3910712038
Fpgt	1	0.4250749181
Gm16469	1	0.5380492858
S100a1	1	0.4267732431
Fhod1	1	-0.401298514
Trim30c	1	-0.6797398869
Tmie	1	0.5785131842
Gata3	1	0.4182202553
Rexo1	1	-0.3835064198
4930503L19Rik	1	-0.4375684482
Grhl1	1	0.7987640457
Mtmr7	1	0.5571539884
Itm2c	1	0.3911470248
Aatk	1	-0.6445474297
Alyref	1	-0.402557134
Ston1	1	0.7194346853
Sgms2	1	-0.7061988168
2510009E07Rik	1	0.4615354168
Hnmt	1	0.4295166222
Sugp2	1	-0.3709927539
2010317E24Rik	1	-0.4806458827
Insrr	1	0.5291145947
Sfpi1	1	-0.4326743895
Emr4	1	-0.6321125867
Irak3	1	0.4351860361
Fam167a	1	-0.4684871418
Cd53	1	0.3673626955
F630043A04Rik	1	-0.4598816834
Pcdhb22	1	0.6650919549
Cbx2	1	-0.4463068776
Zfp568	1	-0.4483175539
2010107E04Rik	1	0.3804248584
Pfkfb3	1	0.4045183913
Mfap3l	1	0.5052884338
A830080D01Rik	1	-0.4429942731
Mpp6	1	0.4041672861
Fkbpl	1	0.5698783656
Gm5621	1	0.6977074121
Rab38	1	0.3868220318
Ly6c2	1	-0.5382111293
Secisbp2	1	-0.3945194333
Safb2	1	-0.3720812994
Ciz1	1	-0.3655918312
Dbf4	1	-0.4177201265
Haus8	1	-0.4494414426
Syne2	1	-0.3525228425
Stmn1	1	-0.4252022507
Suv420h2	1	-0.3905991587
Ttc30b	1	0.5199245156
Slc30a1	1	0.4239629659
Rhod	1	0.8070729739
Jmjd6	1	-0.418346032
Zbtb17	1	-0.4032862254
Pqlc3	1	0.4155474163
Lysmd2	1	0.4522468794
Aoah	1	-0.7814556271
Akap13	1	-0.3597993334
Exoc3l	1	0.4949171312
Hsph1	1	-0.4044143131
Dapk1	1	-0.4070839514
Mastl	1	-0.4730639526
Ccna2	1	-0.4245112519
Tmcc2	1	-0.4098126577
Psd3	1	-0.4016801476
Atp13a2	1	-0.3883672872
D330045A20Rik	1	-0.6248880283
Snx14	1	0.4281051046
Susd4	1	0.8234833414
Dapk2	1	-0.9472386431
2810408A11Rik	1	-0.4898287759
Slc9a6	1	0.4008257512
AK085969	1	0.8751620739
Tcf3	1	-0.3942781437
Ftsjd1	1	0.4074136117
Ypel2	2	0.73246987875
LOC545261	1	1.3145655478
Gm14648	1	0.7015181072
AI414108	1	0.6182400697
Gm14456	1	0.37807135
Rab13	1	0.5186058193
Adrbk2	1	-0.3792550249
E130303B06Rik	1	-0.4256404306
Sfswap	1	-0.3753726329
Cep164	1	-0.4453824824
Olfr631	1	1.0827928563
Setd1a	1	-0.3759436223
Kcns1	1	0.4775649258
Cep350	2	-0.69725539775
Zfp592	1	-0.3830526891
Rev3l	1	-0.3883264173
Anks6	1	0.6247093512
Ccdc60	1	0.5128420828
Cox7a2l	1	0.3702831161
Gas2l1	1	0.5234716991
Gpr160	1	-0.5551145592
Iffo1	1	-0.3878708843
Casp8ap2	1	-0.3858583128
Sh3yl1	1	0.5950671996
Eid1	1	0.3756612587
Acot1	1	0.4381806729
Cldn15	1	-0.9822946356
Epm2aip1	1	0.4223804571
Ska1	1	-0.4971770833
Rpl12	1	0.3353607459
Rps21	1	0.3762286995
2610301B20Rik	1	0.4270182234
Tmx4	1	0.3705828874
Tspan3	1	0.3934393774
5830416I19Rik	1	-0.8503347746
Ubqln2	1	0.3950938591
Zfp36l1	1	-0.4191720262
Rftn1	1	0.4192171892
Rps19-ps13	1	0.6384277192
Stx2	1	-0.3946333874
Polm	1	0.5184081461
Rtel1	1	-0.3757025365
C330021F23Rik.1	1	0.6956836802
4921507P07Rik	1	0.5208663447
Peg10	1	-0.572312039
Lyar	1	-0.392486929
Pitpnm2	1	-0.3816116476
Arid3a	1	-0.4183900727
Ccdc88b	1	-0.3596116648
9530026P05Rik	1	1.0267508607
Smtnl2	1	0.6252093291
Slc16a2	1	0.4104762805
1300002E11Rik	1	0.4597249193
Tbc1d1	1	-0.4000214895
Zfp120	1	0.4041127572
Dsel	1	0.4340851628
Otub2	1	0.4365913501
Gbx2	1	0.465175061
Ubl7	1	0.3884333459
Ttf2	1	-0.3705739734
Dnajc12	1	0.5208443002
Ccnf	1	-0.4104223249
Nek6	1	-0.4463356353
Itpr2	1	-0.4027886192
Rpl39	1	0.3448868384
Zfp711	1	0.591746351
Raly	1	-0.3833781714
Entpd5	1	0.3783737319
Ckap5	1	-0.3656637392
Sass6	1	-0.4108058847
Hsdl2	1	0.4122020226
Tnrc6c	1	-0.3570506414
Ppfia1	1	-0.3649603198
A430110L20Rik	1	0.6004529018
Rbm33	1	-0.3547314135
Efhd1	1	0.8834493476
Padi4	1	0.4115962928
Rpl22l1	1	0.3443461468
Sec22a	1	0.3875620986
Stk10	1	-0.3729247997
Rab11fip5	1	0.3998528638
Lyrm5	1	0.3948666754
Gbp8	1	0.4444649111
A930005H10Rik	1	0.4387162549
Paqr5	1	-0.4384267188
A530088E08Rik	1	-0.4228687479
Grtp1	1	0.6822627537
Dync2h1	1	-0.3835888264
Nt5dc2	1	-0.4087184679
Prrc2c	1	-0.3379383899
G3bp2	1	0.3621156035
Ung	1	-0.4205102812
Inca1	1	0.8448105575
Neat1	1	0.4462035379
Rif1	1	-0.3615990629
Sh3pxd2a	1	-0.3708548773
Samd1	1	-0.388117792
Mlf1	1	0.6171767891
Spsb4	1	-0.655185442
Slc35e4	1	0.4412132459
Tmem9b	1	0.3892925975
Cd24a	1	0.3513032443
1700109H08Rik	1	-1.000500721
Crebbp	2	-0.8869356508499999
Cnrip1	1	-0.4825565881
Zfp758	1	0.4030564236
Fads1	1	0.3796455596
Rinl	1	-0.4002390785
Ntf5	1	0.9381997693
Ppbp	1	-0.4665876122
Cdc45	1	-0.3836680262
Spice1	1	-0.3802977706
Zfp449	1	0.4435004296
Ctso	1	0.3743594169
Rbm10	1	-0.3451614822
Wbp7	1	-0.3473152007
Fam72a	1	-0.6504657348
Acad10	1	0.432777056
Abcd2	1	-0.6349685729
Tanc2	1	-0.3851213926
Fggy	1	0.4174586705
Galnt5	1	-0.5299153215
Tcf15	1	0.5156677002
Vmac	1	0.3957535316
Cabin1	1	-0.3616622449
Sord	1	0.3815122178
Rsph9	1	0.7328085038
Agap1	1	-0.3690038552
Cep135	1	-0.3724699797
Rad50	1	-0.3553519618
Vps37b	1	-0.3918185993
Itm2b	1	0.352216688
Phrf1	1	-0.3465467228
Acap3	1	-0.3909621388
Izumo1	1	0.9595915229
Krt80	1	0.598451799
Hcfc1	1	-0.3615418354
Tulp3	1	0.4655339312
Ube2e2	1	0.421232226
Nomo1	1	0.3760023667
Tmem59	1	0.3574922607
Thnsl1	1	0.392326307
Nat1	1	0.886912529
Myo1f	1	-0.3798991073
AK129341	1	0.5105457382
Rom1	1	0.4867454703
Atp6v1a	1	0.3574017967
Ehd2	1	0.5049873429
Pcx	1	-0.4873808405
Copz2	1	0.4622994376
Leprel4	1	0.5232956284
Taok2	1	-0.3402641021
Clasp1	1	-0.3642722026
Gm6767	1	0.4685090312
Zfp57	1	0.4720135913
Zfp618	1	-0.7114557146
Kdm2b	1	-0.3750634981
Trim62	1	0.4165711636
Gdpd1	1	0.5276237188
Zc3h13	1	-0.353378344
Rai1	1	-0.3386095732
Hdgf	1	-0.3758251728
Brd3	1	-0.3511096057
Traf3ip2	1	-0.5009608096
Wdr76	1	-0.3888879851
9930111J21Rik1	1	-0.493045569
Spic	1	-0.5615383812
Ppp3cc	1	0.535404943
Nr1h3	1	0.5534275365
Mgat5	1	-0.3886068679
Nr3c2	1	0.4649800562
Arl4c	1	-0.4552798823
Gm14166	1	0.4106940798
Ano8	1	-0.3896484247
Fxr2	1	-0.3553717119
Gon4l	1	-0.3477959054
Snap47	1	0.3963110749
Fbxo44	1	0.5152227572
Kdm6b	1	-0.3640689844
Hivep1	1	-0.3439727911
AK039536	1	0.434110473
Rere	1	-0.3622362084
Adarb1	1	0.457433306
Pla2g4b	1	-0.4564600553
Samsn1	1	0.3747002317
Sema6b	1	0.4483556924
Gm6450	1	0.5411452335
Bcor	1	-0.3513493349
Cdh23	1	-0.4247414312
Pglyrp2	1	0.3762028473
Sfmbt2	1	0.4699541221
Kif13a	1	-0.3456393007
Zeb2	1	-0.3647901758
Prkcd	1	-0.3600474388
Oaf	1	0.4153432217
Asap1	1	-0.3465507673
Snx31	1	-0.6961412971
Ttc30a1	1	0.4984069773
Cdc42bpb	1	0.4257092844
Matn2	1	-0.7396876027
Alg10b	1	0.3496691685
Il22ra2	2	0.77152587315
Mcfd2	1	0.3710616249
Gsg2	1	-0.4059142962
2810403D21Rik	1	0.7680589849
Dusp3	1	0.392129286
Zfp646	1	-0.3412167311
C1qtnf6	1	0.3885691633
Arhgef17	1	0.4463115069
Mad1l1	1	-0.354483489
Wdr91	1	-0.3869055842
Coro2b	1	-0.4159184886
Hipk2	1	-0.3532512074
Racgap1	1	-0.3738699433
Depdc1a	1	-0.4941500474
Gm16973	1	-0.4086720869
Cyyr1	1	0.5096970394
Abi2	1	0.3500848023
Mphosph10	1	-0.3671708677
Ppp4r1l-ps	1	-0.387637528
BC051537	1	-0.6880908469
Zfp354c	1	0.3994708832
Nudc	1	-0.3638411251
Bcl9	1	-0.3543691806
Fbxo22	1	0.3804443679
Ppapdc2	1	0.3747352423
Trak1	1	-0.3550097655
Donson	1	-0.3751184749
Ssr4	1	0.3479218622
Setdb1	1	-0.353283969
Pld4	1	-0.5208210248
Nuak2	1	0.3840787155
Cenpj	1	-0.3759055627
Cep76	1	-0.410261509
2700049A03Rik	1	-0.3743834457
Slc4a3	1	0.6187515396
Pbk	1	-0.3937719071
Gm13826	1	0.3652571416
3110002H16Rik	1	-0.3903276618
Adora2b	1	0.6685270545
Acin1	1	-0.3247010402
Mgp	1	-0.9124745316
Wls	1	0.3503018194
Lgr4	1	0.4223087922
Rnf125	1	0.3639470439
Tatdn2	1	-0.3797096846
H2-Q2	1	0.9266512532
Fnbp4	1	-0.3285679392
4930547N16Rik	1	-0.4288829758
Gm12258.1	1	0.463262714
Col4a5	1	0.530078606
Serinc1	1	0.33873926
Gm14207	1	0.9816964993
Hoxa9	1	-0.3556900882
Nrarp	1	0.4085606175
Taf4a	1	-0.3453317869
B430319G15Rik	1	0.6221267619
Scml2	1	-0.3732801265
Slk	1	-0.3376707608
Slc46a1	1	0.6249726458
Ccdc57	1	-0.395331461
A630033H20Rik	1	0.4517189489
Ccdc88a	1	-0.3415211622
Dmd	1	0.4260940478
Carns1	1	-0.3521142891
Chd6	1	-0.3259859244
Tmem149	1	-0.4133544254
Mfsd7a	1	0.5724988729
Por	1	0.3624555448
AI597468	1	0.3380175772
BC037034	1	-0.3412997595
Lctl	1	-0.6260516683
Ppcdc	1	-0.3469396968
Slc9a9	1	-0.509675219
Prr5l	1	0.4562183126
Ints8	1	-0.3887349349
Zfp777	1	-0.361546926
Cep192	1	-0.3583888008
Nudt18	1	0.4142382718
Fhl4	1	0.6403227061
Gins2	1	-0.3894084474
Gm10615	1	0.7316120489
2310010J17Rik	1	0.6200247282
D930048N14Rik	1	0.672834431
Fmnl3	1	-0.3725809412
Phyhd1	1	0.478848162
Peg12	1	0.4104679062
Traf1	1	0.4733422346
Adam5	1	0.605142593
Gm13680	1	0.4977865754
AB124611	1	-0.6541188698
Ttc39a	1	0.5038640791
Ociad2	1	0.3710314157
Rab36	1	0.529826462
1810010H24Rik	1	0.527640136
Sh3bp1	1	-0.3455190988
Setd2	1	-0.3314065961
Slc8a1	1	0.356523815
Bivm	1	0.3697485517
Zfp874a	1	0.3548412084
4933431E20Rik	1	0.417118954
Rps12	1	0.3052505562
Brd2	1	-0.3281484567
Tec	1	-0.3906492519
A330009N23Rik	1	0.6062319171
9930014A18Rik	1	0.3949154075
Rell1	1	-0.3842157779
Zfp335	1	-0.3255254368
Cr2	1	0.5180339552
Fez1	1	0.7383397242
Pnn	2	-0.77358629895
Pyhin1	1	-0.5481755018
Skp1a	1	0.3264926318
Srrt	1	-0.3278540463
Stx11	1	-0.472812796
Cuedc1	1	-0.34193895
Dnahc1	1	0.4371418812
Gnpda2	1	0.36386811
Gm11648	1	-0.5237388419
Parm1	1	-0.541245885
Zfp236	1	-0.3276700727
Phldb1	1	-0.3474719482
Tnrc6b	1	-0.3236135413
Mms22l	1	-0.372342619
Wdr46	1	-0.3637092477
Prkag2	1	0.3677528419
Klhl9	1	0.326212533
Ylpm1	1	-0.3282720592
Fzd6	1	0.3454026704
Scarf1	1	0.3834656561
Aqp9	1	0.3466174229
Ppp1r9a	1	-0.3335675066
Spa17	1	0.5540197669
Ksr1	1	-0.35880538
Rnasel	1	-0.3304224144
Zfp248	1	0.433110773
Epor	1	-0.3682465432
Gm14336	1	0.7713935455
Gm8213	1	0.6059984585
Arhgap27	1	-0.3546896681
Iqgap2	1	-0.3338069335
Hmbox1	1	-0.3566919268
Pdlim1	1	0.3508650015
Asah1	1	0.3473154519
Gstm4	1	0.3637685018
Hyal3	1	-0.5152863611
Smpdl3a	1	0.3291730127
1110020G09Rik	1	0.3415349506
Nudt10	2	0.98720269955
Mapre3	1	0.4886115372
Pbx4	1	-0.3557025064
2900041M22Rik	1	0.546828353
Srrm2	1	-0.3116926675
Necap2	1	-0.3693912023
Chd8	1	-0.318140293
Zfp943	1	0.3959648895
Qsox1	1	0.3428240482
Ankrd13a	1	-0.3431697045
Rps28	1	0.3223906301
Sh3rf1	1	0.420018917
Tmem44	1	-0.4359934665
Krt7	1	0.4524840911
Myo5c	1	0.4118985975
Ints1	1	-0.336978111
Gm12848	1	1.0452741676
Golgb1	1	-0.4013047588
Srsf12	1	0.6261439407
Snx30	1	-0.3554292218
Lrch2	1	0.3817041144
1500004A13Rik	1	-0.4255208966
Tmem168	1	0.3247793872
Arl11	1	-0.5228535512
Lrrc42	1	0.3802074951
Rpl30-ps1	1	0.862941619
Acy3	1	0.4376983674
Tmem218	1	0.413580268
Rps29	1	0.2922947903
Prdm2	1	-0.3357749485
Chsy1	1	-0.3870364601
Zcchc18	1	0.4431620847
Chic1	1	0.4127485993
Lrrc45	1	-0.3152734265
Tgfb1i1	1	0.5911340751
Eif2c2	1	-0.3411600976
Insl6	1	0.4350053963
Dnajb4	1	0.3380563959
Dennd1c	1	-0.3170652091
Eno2	1	0.471555298
Nrp1	1	-0.5858329906
Agpat3	1	0.3604537905
Asf1b	1	-0.3634399278
Plxdc1	1	-0.6838284367
Gimap4	1	0.4358677058
H2-DMb1	1	0.3658983599
Hmha1	1	-0.3126894598
Nkiras1	1	0.3544884983
Hap1	1	0.6024922678
Mctp1	1	0.3368209234
Miip	1	-0.3307180329
Rcc1	1	-0.3676573088
Lrp11	1	0.5211580932
Zfp692	1	-0.3070104296
Mblac2	1	0.3531212101
Rab2a	1	0.3339250113
Apba1	1	0.4248431777
Smpd4	1	-0.3604527655
Eif1	1	-0.369528724
Sltm	1	-0.3184881238
Atp13a3	1	-0.377190396
Naip2	1	0.3383661563
A530032D15Rik	1	0.7148825862
Rabgap1l	1	-0.3485850753
D830031N03Rik	1	-0.3064165561
Frmd4a	1	-0.3418347621
0610007C21Rik	1	0.3419481118
Cdk12	1	-0.3313432489
Ppp1r3d	1	0.3930649689
Fam171b	1	0.4339337535
Ppfibp2	1	-0.3448017944
Tspan33	1	-0.3904741201
Gm1673	1	0.6823441564
Tssk6	1	-0.5602568696
Sox8	1	0.645197119
Pnpo	1	0.3512915102
Larp1	1	-0.3145606734
Slc2a3	1	0.3322639202
Ep300	1	-0.3182434439
4922501C03Rik	1	-0.341768384
Dkkl1	1	0.3806458636
Gbas	1	0.3361629041
Kalrn	1	0.43288391
Pvrl2	1	0.5067572524
Cnpy4	1	0.3533046498
Gtf2f1	1	-0.3209696073
Pcp4l1	1	0.3739728296
Plek2	1	0.9290961606
Smc6	1	-0.3403210527
H2-T23	1	0.3436744618
Bcl7a	1	-0.3412131971
Nphp3	1	-0.3672713285
Epb4.1l1	1	-0.3752991138
Gm10275	1	0.3600143324
Rassf1	1	-0.3352343788
Scara3	1	0.6467515488
Rpl15	1	0.3106020472
Gm12942	1	0.3746115465
Ikzf4	1	0.4690332353
Gdpd2	1	-0.62581955
AW555464	1	0.3918347296
C85492	1	0.3513166531
Clec7a	2	0.9551028411
A630089N07Rik	1	-0.3797713915
Traf4	1	-0.3812906692
Lmbr1	1	0.3469493903
Ccdc21	1	-0.3390261835
Tmem159	1	0.3655291383
Scrib	1	-0.3169024061
Ckb	1	0.4948903532
Shank3	1	-0.3091491421
Cd68	1	-0.5494235524
Gm4759	1	-0.302760524
Nicn1	1	0.4001678267
Gm11687	1	0.6691634975
Ubr4	1	-0.2935142959
Phf19	1	-0.3678821387
Ptpn14	1	0.3770975071
Trip11	1	-0.3122011303
Anxa3	1	-0.5058223659
Arfip1	1	0.3237131025
B430306N03Rik	1	-0.6154568682
Gm608	1	-0.3166466018
Snapc4	1	-0.3186929126
Rnf40	1	-0.3156447264
E2f4	1	-0.3357286507
Yes1	1	0.3906517269
Gabpb2	1	-0.325627201
Ep400	1	-0.3117951901
Ttf1	1	-0.3289468125
Adcy6	2	0.6376793167
Zfp37	1	0.4800576363
Agpat9	1	0.6890658085
Melk	2	-0.7310629652
Taf15	1	-0.3261804274
Cpne3	1	0.3250248452
Bpifb5	1	0.4069977192
Gbp4	1	0.3973865068
Il4	1	-0.6168599252
Ecm1	1	0.4111369832
Arid1b	1	-0.289887284
Rasal3	1	-0.3168565006
Sp2	1	-0.3427483309
Osgin1	1	0.3733407644
Prr15	1	0.5245135845
Dync1h1	1	-0.3015266962
Glt1d1	1	0.6627690653
Ccng1	1	0.3187404138
Arhgef1	1	-0.3085206541
Vav2	1	-0.3431348568
Pibf1	1	-0.3550202445
Ankrd52	1	-0.301710308
Aldh3b1	1	-0.6190123529
Magi2	1	0.4209594211
Kctd11	1	0.4361228151
Ino80	1	-0.3252466218
Nbn	1	-0.32304916
Bmp2k	1	-0.3671215022
Rpl10	1	0.3249961492
Tgtp2.1	1	0.3202395378
